DATAHORA,ALTURA,INFLEXAO,t,T,n1,n2,h1,h2
2006-07-13 19:00:00,2.0534087033604,False,62,364,2.2,0.3,0.9228466859791579,0.07715331402084209
2006-07-13 19:10:00,2.0063922311235443,False,72,364,2.2,0.3,0.8981011742755494,0.10189882572445065
2006-07-13 19:20:00,1.9541755189623806,False,82,364,2.2,0.3,0.8706186941907266,0.12938130580927346
2006-07-13 19:30:00,1.897231315960938,False,92,364,2.2,0.3,0.8406480610320726,0.15935193896792738
2006-07-13 19:40:00,1.8360323712032443,False,102,364,2.2,0.3,0.8084380901069707,0.19156190989302935
2006-07-13 19:50:00,1.7710514337733274,False,112,364,2.2,0.3,0.7742375967228038,0.22576240327719618
2006-07-13 20:00:00,1.702761252755215,False,122,364,2.2,0.3,0.7382953961869552,0.26170460381304483
2006-07-13 20:10:00,1.631634577232935,False,132,364,2.2,0.3,0.7008603038068079,0.29913969619319214
2006-07-13 20:20:00,1.5581441562905156,False,142,364,2.2,0.3,0.662181134889745,0.33781886511025505
2006-07-13 20:30:00,1.4827627390119842,False,152,364,2.2,0.3,0.6225067047431495,0.3774932952568505
2006-07-13 20:40:00,1.4059630744813696,False,162,364,2.2,0.3,0.582085828674405,0.41791417132559505
2006-07-13 20:50:00,1.3282179117826987,False,172,364,2.2,0.3,0.541167321990894,0.458832678009106
2006-07-13 21:00:00,1.25,False,182,364,2.2,0.3,0.5,0.5
2006-07-13 21:10:00,1.1717820882173013,False,192,364,2.2,0.3,0.45883267800910593,0.5411673219908941
2006-07-13 21:20:00,1.0940369255186306,False,202,364,2.2,0.3,0.417914171325595,0.5820858286744051
2006-07-13 21:30:00,1.017237260988016,False,212,364,2.2,0.3,0.37749329525685044,0.6225067047431496
2006-07-13 21:40:00,0.9418558437094846,False,222,364,2.2,0.3,0.337818865110255,0.6621811348897451
2006-07-13 21:50:00,0.8683654227670652,False,232,364,2.2,0.3,0.29913969619319214,0.7008603038068079
2006-07-13 22:00:00,0.7972387472447854,False,242,364,2.2,0.3,0.26170460381304494,0.738295396186955
2006-07-13 22:10:00,0.728948566226673,False,252,364,2.2,0.3,0.22576240327719632,0.7742375967228037
2006-07-13 22:20:00,0.663967628796756,False,262,364,2.2,0.3,0.19156190989302946,0.8084380901069705
2006-07-13 22:30:00,0.6027686840390619,False,272,364,2.2,0.3,0.15935193896792732,0.8406480610320727
2006-07-13 22:40:00,0.5458244810376196,False,282,364,2.2,0.3,0.12938130580927343,0.8706186941907266
2006-07-13 22:50:00,0.49360776887645624,False,292,364,2.2,0.3,0.10189882572445064,0.8981011742755494
2006-07-13 23:00:00,0.4465912966396003,False,302,364,2.2,0.3,0.07715331402084225,0.9228466859791578
2006-07-13 23:10:00,0.4052478134110789,False,312,364,2.2,0.3,0.055393586005831,0.944606413994169
2006-07-13 23:20:00,0.37005006827492054,False,322,364,2.2,0.3,0.0368684569868003,0.9631315430131997
2006-07-13 23:30:00,0.341470810315153,False,332,364,2.2,0.3,0.021826742271133126,0.9781732577288669
2006-07-13 23:40:00,0.31998278861580404,False,342,364,2.2,0.3,0.010517257166212657,0.9894827428337873
2006-07-13 23:50:00,0.30605875226090157,False,352,364,2.2,0.3,0.00318881697942186,0.9968111830205781
2006-07-14 00:00:00,0.30017145033447384,False,362,364,2.2,0.3,9.023701814414586e-05,0.9999097629818559
2006-07-14 00:02:00,0.3,True,0,0,,,,
2006-07-14 00:10:00,0.30272056424884825,False,8,373,0.3,2.3,0.9986397178755758,0.0013602821244241535
2006-07-14 00:20:00,0.3135231220309225,False,18,373,0.3,2.3,0.9932384389845388,0.006761561015461243
2006-07-14 00:30:00,0.3321183204963195,False,28,373,0.3,2.3,0.9839408397518402,0.016059160248159763
2006-07-14 00:40:00,0.3580436883878689,False,38,373,0.3,2.3,0.9709781558060655,0.02902184419393447
2006-07-14 00:50:00,0.3908367544484002,False,48,373,0.3,2.3,0.9545816227757999,0.04541837722420011
2006-07-14 01:00:00,0.43003504742074283,False,58,373,0.3,2.3,0.9349824762896286,0.06501752371037144
2006-07-14 01:10:00,0.4751760960477264,False,68,373,0.3,2.3,0.9124119519761368,0.08758804802386322
2006-07-14 01:20:00,0.5257974290721803,False,78,373,0.3,2.3,0.8871012854639099,0.11289871453609018
2006-07-14 01:30:00,0.5814365752369342,False,88,373,0.3,2.3,0.859281712381533,0.14071828761846705
2006-07-14 01:40:00,0.6416310632848173,False,98,373,0.3,2.3,0.8291844683575914,0.17081553164240867
2006-07-14 01:50:00,0.7059184219586594,False,108,373,0.3,2.3,0.7970407890206703,0.20295921097932973
2006-07-14 02:00:00,0.7738361800012898,False,118,373,0.3,2.3,0.7630819099993551,0.23691809000064495
2006-07-14 02:10:00,0.8449218661555382,False,128,373,0.3,2.3,0.7275390669222308,0.27246093307776914
2006-07-14 02:20:00,0.918713009164234,False,138,373,0.3,2.3,0.690643495417883,0.30935650458211705
2006-07-14 02:30:00,0.9947471377702067,False,148,373,0.3,2.3,0.6526264311148966,0.3473735688851034
2006-07-14 02:40:00,1.072561780716286,False,158,373,0.3,2.3,0.6137191096418569,0.38628089035814306
2006-07-14 02:50:00,1.151694466745301,False,168,373,0.3,2.3,0.5741527666273495,0.4258472333726505
2006-07-14 03:00:00,1.2316827246000812,False,178,373,0.3,2.3,0.5341586376999594,0.4658413623000406
2006-07-14 03:10:00,1.3120640830234565,False,188,373,0.3,2.3,0.49396795848827163,0.5060320415117283
2006-07-14 03:20:00,1.3923760707582564,False,198,373,0.3,2.3,0.4538119646208717,0.5461880353791283
2006-07-14 03:30:00,1.47215621654731,False,208,373,0.3,2.3,0.41392189172634486,0.5860781082736551
2006-07-14 03:40:00,1.550942049133447,False,218,373,0.3,2.3,0.37452897543327646,0.6254710245667235
2006-07-14 03:50:00,1.6282710972594971,False,228,373,0.3,2.3,0.33586445137025134,0.6641355486297487
2006-07-14 04:00:00,1.7036808896682898,False,238,373,0.3,2.3,0.298159555165855,0.701840444834145
2006-07-14 04:10:00,1.7767089551026543,False,248,373,0.3,2.3,0.2616455224486729,0.7383544775513271
2006-07-14 04:20:00,1.8468928223054202,False,258,373,0.3,2.3,0.22655358884728982,0.7734464111527102
2006-07-14 04:30:00,1.913770020019417,False,268,373,0.3,2.3,0.19311498999029142,0.8068850100097086
2006-07-14 04:40:00,1.976878076987474,False,278,373,0.3,2.3,0.16156096150626287,0.8384390384937371
2006-07-14 04:50:00,2.0357545219524216,False,288,373,0.3,2.3,0.13212273902378902,0.867877260976211
2006-07-14 05:00:00,2.0899368836570886,False,298,373,0.3,2.3,0.1050315581714556,0.8949684418285444
2006-07-14 05:10:00,2.138962690844304,False,308,373,0.3,2.3,0.08051865457784801,0.919481345422152
2006-07-14 05:20:00,2.1823694722568976,False,318,373,0.3,2.3,0.058815263871551116,0.9411847361284489
2006-07-14 05:30:00,2.2196947566377,False,328,373,0.3,2.3,0.04015262168114986,0.9598473783188501
2006-07-14 05:40:00,2.2504760727295396,False,338,373,0.3,2.3,0.02476196363523009,0.9752380363647699
2006-07-14 05:50:00,2.2742509492752467,False,348,373,0.3,2.3,0.012874525362376543,0.9871254746376235
2006-07-14 06:00:00,2.2905569150176497,False,358,373,0.3,2.3,0.004721542491175068,0.9952784575088249
2006-07-14 06:10:00,2.298931498699579,False,368,373,0.3,2.3,0.0005342506502103994,0.9994657493497896
2006-07-14 06:15:00,2.3,True,0,0,,,,
2006-07-14 06:20:00,2.2989757051546764,False,5,381,2.3,0.3,0.9994878525773383,0.0005121474226617162
2006-07-14 06:30:00,2.2909440763763413,False,15,381,2.3,0.3,0.9954720381881709,0.004527961811829136
2006-07-14 06:40:00,2.275296684334984,False,25,381,2.3,0.3,0.9876483421674921,0.012351657832507848
2006-07-14 06:50:00,2.2524674756552776,False,35,381,2.3,0.3,0.976233737827639,0.02376626217236103
2006-07-14 07:00:00,2.2228903969618963,False,45,381,2.3,0.3,0.9614451984809481,0.03855480151905186
2006-07-14 07:10:00,2.186999394879513,False,55,381,2.3,0.3,0.9434996974397565,0.056500302560243514
2006-07-14 07:20:00,2.1452284160328015,False,65,381,2.3,0.3,0.9226142080164008,0.07738579198359914
2006-07-14 07:30:00,2.0980114070464357,False,75,381,2.3,0.3,0.899005703523218,0.10099429647678193
2006-07-14 07:40:00,2.0457823145450895,False,85,381,2.3,0.3,0.872891157272545,0.1271088427274551
2006-07-14 07:50:00,1.9889750851534365,False,95,381,2.3,0.3,0.8444875425767183,0.1555124574232817
2006-07-14 08:00:00,1.9280236654961496,False,105,381,2.3,0.3,0.8140118327480749,0.1859881672519251
2006-07-14 08:10:00,1.8633620021979034,False,115,381,2.3,0.3,0.7816810010989518,0.21831899890104825
2006-07-14 08:20:00,1.795424041883371,False,125,381,2.3,0.3,0.7477120209416855,0.2522879790583145
2006-07-14 08:30:00,1.724643731177226,False,135,381,2.3,0.3,0.7123218655886131,0.2876781344113869
2006-07-14 08:40:00,1.6514550167041422,False,145,381,2.3,0.3,0.6757275083520712,0.3242724916479288
2006-07-14 08:50:00,1.5762918450887937,False,155,381,2.3,0.3,0.6381459225443968,0.3618540774556031
2006-07-14 09:00:00,1.4995881629558536,False,165,381,2.3,0.3,0.5997940814779268,0.4002059185220732
2006-07-14 09:10:00,1.4217779169299953,False,175,381,2.3,0.3,0.5608889584649978,0.43911104153500224
2006-07-14 09:20:00,1.343295053635893,False,185,381,2.3,0.3,0.5216475268179466,0.4783524731820534
2006-07-14 09:30:00,1.2645735196982206,False,195,381,2.3,0.3,0.4822867598491103,0.5177132401508897
2006-07-14 09:40:00,1.1860472617416509,False,205,381,2.3,0.3,0.4430236308708254,0.5569763691291746
2006-07-14 09:50:00,1.1081502263908576,False,215,381,2.3,0.3,0.4040751131954289,0.5959248868045711
2006-07-14 10:00:00,1.0313163602705162,False,225,381,2.3,0.3,0.3656581801352581,0.6343418198647419
2006-07-14 10:10:00,0.9559796100052975,False,235,381,2.3,0.3,0.3279898050026488,0.6720101949973512
2006-07-14 10:20:00,0.8825739222198773,False,245,381,2.3,0.3,0.2912869611099387,0.7087130388900613
2006-07-14 10:30:00,0.8115332435389283,False,255,381,2.3,0.3,0.2557666217694642,0.7442333782305358
2006-07-14 10:40:00,0.7432915205871243,False,265,381,2.3,0.3,0.2216457602935622,0.7783542397064378
2006-07-14 10:50:00,0.6782826999891384,False,275,381,2.3,0.3,0.18914134999456922,0.8108586500054308
2006-07-14 11:00:00,0.6169407283696456,False,285,381,2.3,0.3,0.15847036418482285,0.8415296358151771
2006-07-14 11:10:00,0.5596995523533187,False,295,381,2.3,0.3,0.12984977617665938,0.8701502238233406
2006-07-14 11:20:00,0.5069931185648315,False,305,381,2.3,0.3,0.10349655928241575,0.8965034407175843
2006-07-14 11:30:00,0.45925537362885754,False,315,381,2.3,0.3,0.07962768681442878,0.9203723131855712
2006-07-14 11:40:00,0.4169202641700706,False,325,381,2.3,0.3,0.05846013208503531,0.9415398679149647
2006-07-14 11:50:00,0.3804217368131441,False,335,381,2.3,0.3,0.040210868406572065,0.9597891315934279
2006-07-14 12:00:00,0.35019373818275235,False,345,381,2.3,0.3,0.025096869091376206,0.9749031309086238
2006-07-14 12:10:00,0.32667021490356757,False,355,381,2.3,0.3,0.01333510745178379,0.9866648925482162
2006-07-14 12:20:00,0.31028511360026484,False,365,381,2.3,0.3,0.005142556800132425,0.9948574431998676
2006-07-14 12:30:00,0.3014723808975172,False,375,381,2.3,0.3,0.0007361904487586113,0.9992638095512414
2006-07-14 12:36:00,0.3,True,0,0,,,,
2006-07-14 12:40:00,0.30065783069284246,False,4,371,0.3,2.2,0.9996537733195566,0.00034622668044340755
2006-07-14 12:50:00,0.3079125721232964,False,14,371,0.3,2.2,0.9958354883561599,0.0041645116438402165
2006-07-14 13:00:00,0.32282464141500494,False,24,371,0.3,2.2,0.9879870308342079,0.012012969165792076
2006-07-14 13:10:00,0.34494754714748677,False,34,371,0.3,2.2,0.9763433962381649,0.02365660376183513
2006-07-14 13:20:00,0.37383479790026053,False,44,371,0.3,2.2,0.9611395800524944,0.03886041994750554
2006-07-14 13:30:00,0.4090399022528449,False,54,371,0.3,2.2,0.9426105777616606,0.057389422238339434
2006-07-14 13:40:00,0.4501163687847587,False,64,371,0.3,2.2,0.920991384850127,0.079008615149873
2006-07-14 13:50:00,0.49661770607552036,False,74,371,0.3,2.2,0.8965169968023577,0.10348300319764231
2006-07-14 14:00:00,0.5480974227046489,False,84,371,0.3,2.2,0.8694224091028164,0.1305775908971836
2006-07-14 14:10:00,0.6041090272516626,False,94,371,0.3,2.2,0.8399426172359672,0.16005738276403292
2006-07-14 14:20:00,0.6642060282960804,False,104,371,0.3,2.2,0.8083126166862734,0.19168738331372653
2006-07-14 14:30:00,0.7279419344174212,False,114,371,0.3,2.2,0.7747674029381995,0.22523259706180057
2006-07-14 14:40:00,0.7948702541952031,False,124,371,0.3,2.2,0.739541971476209,0.2604580285237911
2006-07-14 14:50:00,0.8645444962089452,False,134,371,0.3,2.2,0.7028713177847656,0.2971286822152343
2006-07-14 15:00:00,0.9365181690381662,False,144,371,0.3,2.2,0.6649904373483336,0.33500956265166637
2006-07-14 15:10:00,1.0103447812623845,False,154,371,0.3,2.2,0.6261343256513766,0.3738656743486234
2006-07-14 15:20:00,1.085577841461119,False,164,371,0.3,2.2,0.5865379781783584,0.4134620218216416
2006-07-14 15:30:00,1.1617708582138884,False,174,371,0.3,2.2,0.546436390413743,0.45356360958625697
2006-07-14 15:40:00,1.2384773401002114,False,184,371,0.3,2.2,0.5060645578419941,0.4939354421580059
2006-07-14 15:50:00,1.315250795699606,False,194,371,0.3,2.2,0.4656574759475758,0.5343425240524242
2006-07-14 16:00:00,1.3916447335915927,False,204,371,0.3,2.2,0.42545014021495137,0.5745498597850487
2006-07-14 16:10:00,1.4672126623556876,False,214,371,0.3,2.2,0.3856775461285855,0.6143224538714145
2006-07-14 16:20:00,1.5415080905714111,False,224,371,0.3,2.2,0.34657468917294154,0.6534253108270585
2006-07-14 16:30:00,1.614084526818282,False,234,371,0.3,2.2,0.3083765648324832,0.6916234351675168
2006-07-14 16:40:00,1.6844954796758185,False,244,371,0.3,2.2,0.27131816859167457,0.7286818314083254
2006-07-14 16:50:00,1.752294457723539,False,254,371,0.3,2.2,0.23563449593497954,0.7643655040650205
2006-07-14 17:00:00,1.8170349695409618,False,264,371,0.3,2.2,0.20156054234686227,0.7984394576531377
2006-07-14 17:10:00,1.8782705237076076,False,274,371,0.3,2.2,0.16933130331178547,0.8306686966882145
2006-07-14 17:20:00,1.9355546288029932,False,284,371,0.3,2.2,0.1391817743142142,0.8608182256857858
2006-07-14 17:30:00,1.9884407934066377,False,294,371,0.3,2.2,0.11134695083861179,0.8886530491613882
2006-07-14 17:40:00,2.03648252609806,False,304,371,0.3,2.2,0.0860618283694421,0.9139381716305579
2006-07-14 17:50:00,2.0792333354567796,False,314,371,0.3,2.2,0.06356140239116881,0.9364385976088312
2006-07-14 18:00:00,2.1162467300623122,False,324,371,0.3,2.2,0.04408066838825664,0.9559193316117434
2006-07-14 18:10:00,2.14707621849418,False,334,371,0.3,2.2,0.027854621845168515,0.9721453781548315
2006-07-14 18:20:00,2.1712753093318997,False,344,371,0.3,2.2,0.015118258246368477,0.9848817417536315
2006-07-14 18:30:00,2.1883975111549905,False,354,371,0.3,2.2,0.006106573076320787,0.9938934269236792
2006-07-14 18:40:00,2.197996332542971,False,364,371,0.3,2.2,0.0010545618194888196,0.9989454381805112
2006-07-14 18:47:00,2.2,True,0,0,,,,
2006-07-14 18:50:00,2.199635211877846,False,3,364,2.2,0.4,0.9997973399321365,0.00020266006786354572
2006-07-14 19:00:00,2.1932762390670555,False,13,364,2.2,0.4,0.9962645772594751,0.003735422740524781
2006-07-14 19:10:00,2.179348304605671,False,23,364,2.2,0.4,0.9885268358920394,0.011473164107960631
2006-07-14 19:20:00,2.158299276046982,False,33,364,2.2,0.4,0.976832931137212,0.02316706886278798
2006-07-14 19:30:00,2.1305770209442776,False,43,364,2.2,0.4,0.9614316783023762,0.03856832169762371
2006-07-14 19:40:00,2.0966294068508473,False,53,364,2.2,0.4,0.9425718926949153,0.05742810730508472
2006-07-14 19:50:00,2.056904301319982,False,63,364,2.2,0.4,0.9205023896222122,0.07949761037778788
2006-07-14 20:00:00,2.01184957190497,False,73,364,2.2,0.4,0.8954719843916499,0.10452801560835012
2006-07-14 20:10:00,1.9619130861591014,False,83,364,2.2,0.4,0.8677294923106118,0.13227050768938825
2006-07-14 20:20:00,1.9075427116356654,False,93,364,2.2,0.4,0.8375237286864807,0.16247627131351922
2006-07-14 20:30:00,1.8491863158879522,False,103,364,2.2,0.4,0.8051035088266401,0.19489649117335991
2006-07-14 20:40:00,1.7872917664692511,False,113,364,2.2,0.4,0.7707176480384728,0.2292823519615272
2006-07-14 20:50:00,1.7223069309328518,False,123,364,2.2,0.4,0.734614961629362,0.2653850383706379
2006-07-14 21:00:00,1.6546796768320435,False,133,364,2.2,0.4,0.6970442649066909,0.302955735093309
2006-07-14 21:10:00,1.584857871720117,False,143,364,2.2,0.4,0.6582543731778426,0.3417456268221574
2006-07-14 21:20:00,1.5132893831503602,False,153,364,2.2,0.4,0.6184941017502,0.38150589824979997
2006-07-14 21:30:00,1.4404220786760638,False,163,364,2.2,0.4,0.5780122659311465,0.4219877340688535
2006-07-14 21:40:00,1.3667038258505175,False,173,364,2.2,0.4,0.5370576810280652,0.4629423189719349
2006-07-14 21:50:00,1.29258249222701,False,183,364,2.2,0.4,0.4958791623483388,0.5041208376516613
2006-07-14 22:00:00,1.2185059453588316,False,193,364,2.2,0.4,0.45472552519935094,0.5452744748006491
2006-07-14 22:10:00,1.1449220527992718,False,203,364,2.2,0.4,0.4138455848884843,0.5861544151115157
2006-07-14 22:20:00,1.0722786821016204,False,213,364,2.2,0.4,0.3734881567231224,0.6265118432768776
2006-07-14 22:30:00,1.0010237008191663,False,223,364,2.2,0.4,0.3339020560106479,0.6660979439893522
2006-07-14 22:40:00,0.9316049765052001,False,233,364,2.2,0.4,0.2953360980584445,0.7046639019415555
2006-07-14 22:50:00,0.8644703767130106,False,243,364,2.2,0.4,0.2580390981738948,0.7419609018261052
2006-07-14 23:00:00,0.8000677689958878,False,253,364,2.2,0.4,0.2222598716643821,0.7777401283356179
2006-07-14 23:10:00,0.7388450209071211,False,263,364,2.2,0.4,0.18824723383728947,0.8117527661627105
2006-07-14 23:20:00,0.68125,False,273,364,2.2,0.4,0.15625,0.84375
2006-07-14 23:30:00,0.6277305738278144,False,283,364,2.2,0.4,0.12651698545989687,0.8734830145401031
2006-07-14 23:40:00,0.5787346099438537,False,293,364,2.2,0.4,0.09929700552436316,0.9007029944756368
2006-07-14 23:50:00,0.5347099759014081,False,303,364,2.2,0.4,0.07483887550078228,0.9251611244992177
2006-07-15 00:00:00,0.4961045392537666,False,313,364,2.2,0.4,0.05339141069653697,0.946608589303463
2006-07-15 00:10:00,0.463366167554218,False,323,364,2.2,0.4,0.035203426419009975,0.96479657358099
2006-07-15 00:20:00,0.4369427283560537,False,333,364,2.2,0.4,0.020523737975585377,0.9794762620244146
2006-07-15 00:30:00,0.41728208921256266,False,343,364,2.2,0.4,0.009601160673645914,0.9903988393263541
2006-07-15 00:40:00,0.4048321176770338,False,353,364,2.2,0.4,0.0026845098205743323,0.9973154901794257
2006-07-15 00:50:00,0.4000406813027569,False,363,364,2.2,0.4,2.2600723753818386e-05,0.9999773992762462
2006-07-15 00:51:00,0.4,True,0,0,,,,
2006-07-15 01:00:00,0.40316013987028626,False,9,369,0.4,2.2,0.9982443667387298,0.0017556332612701498
2006-07-15 01:10:00,0.4138254193699317,False,19,369,0.4,2.2,0.9923192114611491,0.007680788538850938
2006-07-15 01:20:00,0.43160566194861505,False,29,369,0.4,2.2,0.9824412989174361,0.017558701082563886
2006-07-15 01:30:00,0.4560709604716512,False,39,369,0.4,2.2,0.9688494664046383,0.031150533595361737
2006-07-15 01:40:00,0.48679140780435504,False,49,369,0.4,2.2,0.9517825512198028,0.04821744878019722
2006-07-15 01:50:00,0.5233370968120415,False,59,369,0.4,2.2,0.9314793906599769,0.06852060934002309
2006-07-15 02:00:00,0.5652781203600258,False,69,369,0.4,2.2,0.908178822022208,0.09182117797779206
2006-07-15 02:10:00,0.6121845713136225,False,79,369,0.4,2.2,0.882119682603543,0.11788031739645694
2006-07-15 02:20:00,0.6636265425381467,False,89,369,0.4,2.2,0.8535408097010296,0.14645919029897037
2006-07-15 02:30:00,0.7191741268989134,False,99,369,0.4,2.2,0.8226810406117149,0.17731895938828518
2006-07-15 02:40:00,0.7783974172612371,False,109,369,0.4,2.2,0.7897792126326459,0.21022078736735397
2006-07-15 02:50:00,0.8408665064904334,False,119,369,0.4,2.2,0.7550741630608704,0.24492583693912962
2006-07-15 03:00:00,0.906151487451817,False,129,369,0.4,2.2,0.7188047291934352,0.2811952708065649
2006-07-15 03:10:00,0.9738224530107025,False,139,369,0.4,2.2,0.6812097483273876,0.31879025167261243
2006-07-15 03:20:00,1.043449496032405,False,149,369,0.4,2.2,0.6425280577597751,0.35747194224022494
2006-07-15 03:30:00,1.1146027093822397,False,159,369,0.4,2.2,0.6029984947876447,0.39700150521235533
2006-07-15 03:40:00,1.186852185925521,False,169,369,0.4,2.2,0.5628598967080438,0.43714010329195613
2006-07-15 03:50:00,1.2597680185275644,False,179,369,0.4,2.2,0.5223511008180198,0.47764889918198017
2006-07-15 04:00:00,1.3329203000536844,False,189,369,0.4,2.2,0.48171094441461965,0.5182890555853803
2006-07-15 04:10:00,1.4058791233691967,False,199,369,0.4,2.2,0.44117826479489075,0.5588217352051092
2006-07-15 04:20:00,1.4782145813394152,False,209,369,0.4,2.2,0.4009918992558806,0.5990081007441195
2006-07-15 04:30:00,1.5494967668296553,False,219,369,0.4,2.2,0.36139068509463596,0.638609314905364
2006-07-15 04:40:00,1.619295772705232,False,229,369,0.4,2.2,0.32261345960820453,0.6773865403917955
2006-07-15 04:50:00,1.68718169183146,False,239,369,0.4,2.2,0.2848990600936334,0.7151009399063666
2006-07-15 05:00:00,1.7527246170736546,False,249,369,0.4,2.2,0.24848632384796976,0.7515136761520302
2006-07-15 05:10:00,1.8154946412971302,False,259,369,0.4,2.2,0.213614088168261,0.786385911831739
2006-07-15 05:20:00,1.8750618573672024,False,269,369,0.4,2.2,0.18052119035155423,0.8194788096484458
2006-07-15 05:30:00,1.9309963581491856,False,279,369,0.4,2.2,0.149446467694897,0.850553532305103
2006-07-15 05:40:00,1.9828682365083945,False,289,369,0.4,2.2,0.12062875749533641,0.8793712425046636
2006-07-15 05:50:00,2.030247585310145,False,299,369,0.4,2.2,0.09430689704991968,0.9056931029500803
2006-07-15 06:00:00,2.0727044974197515,False,309,369,0.4,2.2,0.07071972365569357,0.9292802763443064
2006-07-15 06:10:00,2.1098090657025286,False,319,369,0.4,2.2,0.0501060746097064,0.9498939253902936
2006-07-15 06:20:00,2.141131383023791,False,329,369,0.4,2.2,0.03270478720900494,0.9672952127909951
2006-07-15 06:30:00,2.166241542248855,False,339,369,0.4,2.2,0.01875469875063618,0.9812453012493638
2006-07-15 06:40:00,2.184709636243035,False,349,369,0.4,2.2,0.008494646531647332,0.9915053534683527
2006-07-15 06:50:00,2.196105757871645,False,359,369,0.4,2.2,0.0021634678490862758,0.9978365321509137
2006-07-15 07:00:00,2.2,True,0,0,,,,
2006-07-15 07:10:00,2.1963450845536867,False,10,381,2.2,0.4,0.9979694914187146,0.0020305085812854624
2006-07-15 07:20:00,2.1856407061895493,False,20,381,2.2,0.4,0.9920226145497494,0.007977385450250632
2006-07-15 07:30:00,2.1682774168697945,False,30,381,2.2,0.4,0.9823763427054413,0.017623657294558684
2006-07-15 07:40:00,2.144645768556629,False,40,381,2.2,0.4,0.9692476491981272,0.03075235080187279
2006-07-15 07:50:00,2.1151363132122594,False,50,381,2.2,0.4,0.9528535073401438,0.047146492659856126
2006-07-15 08:00:00,2.0801396027988908,False,60,381,2.2,0.4,0.9334108904438281,0.06658910955617187
2006-07-15 08:10:00,2.0400461892787303,False,70,381,2.2,0.4,0.9111367718215169,0.08886322817848319
2006-07-15 08:20:00,1.9952466246139844,False,80,381,2.2,0.4,0.8862481247855467,0.11375187521445326
2006-07-15 08:30:00,1.9461314607668587,False,90,381,2.2,0.4,0.8589619226482548,0.14103807735174526
2006-07-15 08:40:00,1.89309124969956,False,100,381,2.2,0.4,0.8294951387219777,0.17050486127802233
2006-07-15 08:50:00,1.836516543374294,False,110,381,2.2,0.4,0.7980647463190522,0.20193525368094778
2006-07-15 09:00:00,1.776797893753268,False,120,381,2.2,0.4,0.7648877187518155,0.23511228124818456
2006-07-15 09:10:00,1.7143258527986873,False,130,381,2.2,0.4,0.730181029332604,0.269818970667396
2006-07-15 09:20:00,1.6494909724727587,False,140,381,2.2,0.4,0.6941616513737547,0.3058383486262452
2006-07-15 09:30:00,1.5826838047376883,False,150,381,2.2,0.4,0.6570465581876046,0.34295344181239545
2006-07-15 09:40:00,1.5142949015556824,False,160,381,2.2,0.4,0.6190527230864902,0.3809472769135098
2006-07-15 09:50:00,1.444714814888947,False,170,381,2.2,0.4,0.5803971193827484,0.41960288061725154
2006-07-15 10:00:00,1.3743340966996895,False,180,381,2.2,0.4,0.5412967203887163,0.45870327961128365
2006-07-15 10:10:00,1.3035432989501152,False,190,381,2.2,0.4,0.5019684994167306,0.4980315005832694
2006-07-15 10:20:00,1.2327329736024302,False,200,381,2.2,0.4,0.4626294297791279,0.5373705702208721
2006-07-15 10:30:00,1.162293672618841,False,210,381,2.2,0.4,0.42349648478824503,0.576503515211755
2006-07-15 10:40:00,1.0926159479615545,False,220,381,2.2,0.4,0.38478663775641914,0.6152133622435809
2006-07-15 10:50:00,1.0240903515927766,False,230,381,2.2,0.4,0.346716861995987,0.6532831380040129
2006-07-15 11:00:00,0.9571074354747133,False,240,381,2.2,0.4,0.3095041308192852,0.6904958691807148
2006-07-15 11:10:00,0.8920577515695713,False,250,381,2.2,0.4,0.27336541753865073,0.7266345824613493
2006-07-15 11:20:00,0.8293318518395566,False,260,381,2.2,0.4,0.23851769546642032,0.7614823045335797
2006-07-15 11:30:00,0.769320288246876,False,270,381,2.2,0.4,0.2051779379149311,0.7948220620850689
2006-07-15 11:40:00,0.7124136127537347,False,280,381,2.2,0.4,0.17356311819651926,0.8264368818034807
2006-07-15 11:50:00,0.6590023773223398,False,290,381,2.2,0.4,0.14389020962352206,0.8561097903764779
2006-07-15 12:00:00,0.6094771339148979,False,300,381,2.2,0.4,0.11637618550827655,0.8836238144917234
2006-07-15 12:10:00,0.5642284344936146,False,310,381,2.2,0.4,0.09123801916311924,0.9087619808368808
2006-07-15 12:20:00,0.5236468310206961,False,320,381,2.2,0.4,0.06869268390038674,0.9313073160996133
2006-07-15 12:30:00,0.4881228754583496,False,330,381,2.2,0.4,0.048957153032416434,0.9510428469675836
2006-07-15 12:40:00,0.45804711976877993,False,340,381,2.2,0.4,0.032248399871544375,0.9677516001284556
2006-07-15 12:50:00,0.43381011591419516,False,350,381,2.2,0.4,0.018783397730108398,0.9812166022698916
2006-07-15 13:00:00,0.4158024158568002,False,360,381,2.2,0.4,0.008779119920444556,0.9912208800795554
2006-07-15 13:10:00,0.40441457155880206,False,370,381,2.2,0.4,0.002452539754890015,0.99754746024511
2006-07-15 13:20:00,0.4000371349824071,False,380,381,2.2,0.4,2.063054578171908e-05,0.9999793694542183
2006-07-15 13:21:00,0.4,True,0,0,,,,
2006-07-15 13:30:00,0.4028452650901631,False,9,378,0.4,2.1,0.9983263146528453,0.0016736853471547347
2006-07-15 13:40:00,0.4124534957798305,False,19,378,0.4,2.1,0.9926744142471586,0.007325585752841427
